url,description,areas,levels,title,company,locations,expire_at,slug,is_homebased
https://untalent.org/jobs/climate-change-analyst-3,"The assignment will take place within the framework of the United Nations Volunteer (UNV) program, focusing on climate change, climate finance, and environmental sustainability in Georgia. Under the …",[{'name': 'Environment'}],[{'name': 'Volunteering'}],Climate Change Analyst,{'name': 'Food and Agriculture Organization of the United Nations'},"[{'name': 'Tbilisi', 'latitude': 41.6934591, 'longitude': 44.8014495}]",2025-03-23T00:00:00+00:00,climate-change-analyst-3,False
https://untalent.org/jobs/aid-and-migration-junior-officer,IOM Burundi is building a locally driven and contextualized portfolio of longer-term development principled and peacebuilding activities in parallel to humanitarian efforts to assist displaced popula…,"[{'name': 'Crisis & Emergency Response', 'slug': 'area-name'}, {'name': 'Legal'}]",[{'name': 'Volunteering'}],Aid and Migration Junior Officer,{'name': 'UN Migration'},"[{'name': 'Bujumbura', 'latitude': -3.3638125, 'longitude': 29.3675028}]",2025-03-23T00:00:00+00:00,aid-and-migration-junior-officer,False
https://untalent.org/jobs/project-assistant-migration-and-health,The International Organization for Migration (IOM) is committed to the principle that humane and orderly migration benefits migrants and society. The Migration Health Division delivers and promotes c…,"[{'name': 'Crisis & Emergency Response', 'slug': 'area-name'}, {'name': 'Medical & Health'}, {'name': 'Communications & PR'}]",[{'name': 'Volunteering'}],Project Assistant – Migration and Health,{'name': 'UN Migration'},"[{'name': 'Harare', 'latitude': -17.831773, 'longitude': 31.045686}]",2025-03-23T00:00:00+00:00,project-assistant-migration-and-health,False
https://untalent.org/jobs/junior-evawg-programme-officer,"Violence against women (VAW) is one of the most widespread, persistent, and devastating human rights violations. In Liberia, DHS (2020) estimates that 37% of Liberian women and 25% of Liberian men be…",[{'name': 'Programme & Policy'}],[{'name': 'Volunteering'}],Junior EVAWG Programme Officer,{'name': 'UN Women'},"[{'name': 'Monrovia', 'latitude': 6.328034, 'longitude': -10.797788}]",2025-03-23T00:00:00+00:00,junior-evawg-programme-officer,False
https://untalent.org/jobs/update-and-improve-ftr4drr-and-tech4r-websites-for-the-sdg-ai-lab,"SDG AI Lab is working on enhancing the websites for the Tech4R and FDR4DRR initiatives. Tech4R is a project that is aimed to develop open-source solutions for the disaster risk mitigation, the websit…",[],[{'name': 'Volunteering'}],Update and Improve FTR4DRR and Tech4R Websites for the SDG AI Lab,{'name': 'UNDP Istanbul International Center for Private Sector in Development'},[],2025-03-20T00:00:00+00:00,update-and-improve-ftr4drr-and-tech4r-websites-for-the-sdg-ai-lab,True
https://untalent.org/jobs/apoyo-psicologico-contencion-y-primeros-auxilios-psicologicos-ciclo-2-21,"La línea gratuita 800 11 3040 contribuye a prevenir la violencia, y mitigar las afectaciones de la salud mental de la población boliviana.  Este servicio es gratuito, la atención es de 6:00 de la mañ…",[],[{'name': 'Volunteering'}],"Apoyo psicológico, contención y primeros auxilios psicológicos - Ciclo 2",{'name': 'UNICEF Bolivia'},[],2025-03-20T00:00:00+00:00,apoyo-psicologico-contencion-y-primeros-auxilios-psicologicos-ciclo-2-21,True
https://untalent.org/jobs/apoyo-psicologico-contencion-y-primeros-auxilios-psicologicos-ciclo-5-3,"La línea gratuita 800 11 3040 contribuye a prevenir la violencia, y mitigar las afectaciones de la salud mental de la población boliviana.  Este servicio es gratuito, la atención es de 6:00 de la mañ…",[],[{'name': 'Volunteering'}],"Apoyo psicológico, contención y primeros auxilios psicológicos - Ciclo 5",{'name': 'UNICEF Bolivia'},[],2025-03-20T00:00:00+00:00,apoyo-psicologico-contencion-y-primeros-auxilios-psicologicos-ciclo-5-3,True
https://untalent.org/jobs/junior-environment-and-climate-change-officer,"The assignment focuses on advancing women’s climate action across key sectors such as agriculture, the green and blue economy, and sustainable energy. Particularly the volunteer will participate in c…","[{'name': 'Finance & Economy'}, {'name': 'Environment'}]",[{'name': 'Volunteering'}],Junior Environment and Climate Change Officer,{'name': 'UN Women'},"[{'name': 'Dar es Salaam', 'latitude': -6.8160837, 'longitude': 39.2803583}]",2025-03-23T00:00:00+00:00,junior-environment-and-climate-change-officer,False
https://untalent.org/jobs/build-a-custom-wordpress-plugin-for-pdf-certificate-generation,"The African Association of Entrepreneurs is a renowned business organization in the African region, aimed at providing a strong united entity for entrepreneurs to address challenges. The brand backgr…",[],[{'name': 'Volunteering'}],Build a custom wordpress plugin for PDF Certificate Generation,"{'name': 'African Association of Entrepreneurs', 'slug': 'aae'}",[],2025-03-20T00:00:00+00:00,build-a-custom-wordpress-plugin-for-pdf-certificate-generation,True
https://untalent.org/jobs/game-development-support-and-training,"UNDP and Al Ghurair Game Development Bootcamp is a collaborative initiative by the Abdulla Al Ghurair Foundation (AGF), HP and UNDP’s Istanbul International Center for Private Sector in Development (…",[],[{'name': 'Volunteering'}],Game Development Support and Training,{'name': 'UNDP Istanbul International Center for Private Sector in Development'},[],2025-03-20T00:00:00+00:00,game-development-support-and-training,True
https://untalent.org/jobs/punto-focal-de-asuntos-humanitarios,"El Perú está expuesto a varios tipos de desastres naturales y provocados por el hombre. Dos de ellos destacan por su potencial impacto: un terremoto de 8,8 seguido de un tsunami en Lima y Callao y in…","[{'name': 'Crisis & Emergency Response', 'slug': 'area-name'}]",[{'name': 'Volunteering'}],Punto focal de Asuntos Humanitarios,{'name': 'WFP Peru'},"[{'name': 'Lima', 'latitude': -12.0621065, 'longitude': -77.0365256}]",2025-03-20T00:00:00+00:00,punto-focal-de-asuntos-humanitarios,False
https://untalent.org/jobs/un-youth-volunteer-in-protection-3,"As of September 2024, Bangladesh hosts 1 million Rohingya refugees, 52% of whom are female, and 52% of whom are under the age of 18 in 33 extremely congested camps in Ukhiya and Teknaf sub-districts …","[{'name': 'Communications & PR'}, {'name': 'Crisis & Emergency Response', 'slug': 'area-name'}, {'name': 'Legal'}]",[{'name': 'Volunteering'}],UN Youth Volunteer in Protection,{'name': 'UN High Commissioner for Refugees'},"[{'name': 'Dhaka', 'latitude': 23.810651, 'longitude': 90.4126466}]",2025-03-23T00:00:00+00:00,un-youth-volunteer-in-protection-3,False
https://untalent.org/jobs/configurar-agenda-de-citas-para-40-terapeutas-en-google,La Asociación Mexicana de Psicología y Desarrollo Comunitario busca el apoyo de un Voluntario/a en Línea que nos pueda apoyar en configurar de manera eficiente la agenda de citas para 40 terapeutas e…,[],[{'name': 'Volunteering'}],Configurar Agenda de Citas para 40 Terapeutas en Google,"{'name': 'Asociación Mexicana de Psicología y Desarrollo Comunitario', 'slug': 'psicologiaydesarrollo'}",[],2025-03-20T00:00:00+00:00,configurar-agenda-de-citas-para-40-terapeutas-en-google,True
https://untalent.org/jobs/especialista-en-paid-media,"El equipo digital de Recaudación de fondos de UNICEF Uruguay está en pleno crecimiento. El canal digital se lanzó como canal de adquisición en 2019, y desde entonces crece año a año enfrentando desaf…","[{'name': 'Admin'}, {'name': 'Communications & PR'}]",[{'name': 'Volunteering'}],Especialista en Paid Media,"{'name': ""United Nations Children's Fund"", 'slug': 'unicef', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/e/ed/Logo_of_UNICEF.svg'}","[{'name': 'Montevideo', 'latitude': -34.9059039, 'longitude': -56.1913569}]",2025-03-20T00:00:00+00:00,especialista-en-paid-media,False
https://untalent.org/jobs/grpahic-design-for-rapport-annuel-de-resultats-2024-de-lequipe-pays-au-cameroun,"﻿Le rapport annuel de résultats 2024 de l'Équipe Pays au Cameroun présente les opérations, finances et réalisations du Système des Nations Unies. Il illustre les contributions à la Stratégie National…",[],[{'name': 'Volunteering'}],Grpahic design for Rapport Annuel de Résultats 2024 de l'Equipe Pays au Cameroun,{'name': 'United Nations Resident Coordinator Office'},[],2025-03-20T00:00:00+00:00,grpahic-design-for-rapport-annuel-de-resultats-2024-de-lequipe-pays-au-cameroun,True
https://untalent.org/jobs/redaction-du-rapport-annuel-des-resultats-2024-de-lonu-au-cameroun,"L﻿e rapport annuel de résultats 2024 de l'Équipe Pays au Cameroun présente les opérations, finances et réalisations du Système des Nations Unies. Il illustre les contributions à la Stratégie National…",[],[{'name': 'Volunteering'}],﻿Redaction du Rapport Annuel des Résultats 2024 de l'ONU au Cameroun,{'name': 'United Nations Resident Coordinator Office'},[],2025-03-20T00:00:00+00:00,redaction-du-rapport-annuel-des-resultats-2024-de-lonu-au-cameroun,True
https://untalent.org/jobs/apoyo-terapeutico-especializado-en-psicologia-clinica-ciclo-5-2,"La línea gratuita 800 11 3040 contribuye a prevenir la violencia, y mitigar las afectaciones de la salud mental de la población boliviana.  Este servicio es gratuito, la atención es de 6:00 de la mañ…",[],[{'name': 'Volunteering'}],Apoyo terapéutico especializado en psicología clínica - Ciclo 5,{'name': 'UNICEF Bolivia'},[],2025-03-20T00:00:00+00:00,apoyo-terapeutico-especializado-en-psicologia-clinica-ciclo-5-2,True
https://untalent.org/jobs/partnership-mobilization-associate,The United Nations Volunteers (UNV) programme is the UN organization that contributes to peace and development through volunteerism worldwide. The UNV Field Unit (FU) in Ukraine is mainly accountable…,"[{'name': 'Human Resources'}, {'name': 'Admin'}]",[{'name': 'Volunteering'}],Partnership & Mobilization Associate,{'name': 'UNV Ukraine'},"[{'name': 'Kyiv', 'latitude': 50.4500336, 'longitude': 30.5241361}]",2025-03-16T00:00:00+00:00,partnership-mobilization-associate,False
https://untalent.org/jobs/graphic-design-documents,"The Assignment is to help UNDP-IRQ, Environment, Energy and Climate Change team to finalize he project on Climate Investment, to be able to produce a catching well communicated document, to help prom…",[],[{'name': 'Volunteering'}],Graphic design - Documents,"{'name': 'United Nations Development Programme', 'logo_url': 'https://upload.wikimedia.org/wikipedia/commons/9/9f/UNDP_logo.svg'}",[],2025-03-20T00:00:00+00:00,graphic-design-documents,True
https://untalent.org/jobs/ukraine-regional-cash-project-coordinator,"#### Acted

For the past 30 years, Acted has been working at the forefront of humanitarian action to save lives. Acted supports more than 27 million people in 43 countries, meeting their needs in har…",[],[],Ukraine : Regional CASH Project Coordinator,{'name': 'ACTED'},"[{'name': 'Ukraine', 'latitude': 49.4871968, 'longitude': 31.2718321}]",,ukraine-regional-cash-project-coordinator,
https://untalent.org/jobs/applied-physicist-te-vsc-vsm-2025-34-grap,"Job Description
---------------



**Your responsibilities**

Are you an Applied Physicist with a deep interest in materials and their properties as applied to particle accelerators?

We invite you t…",[],[{'name': 'Entry'}],Applied Physicist (TE-VSC-VSM-2025-34-GRAP),{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,applied-physicist-te-vsc-vsm-2025-34-grap,
https://untalent.org/jobs/cad-designer-te-msc-smt-2025-39-grae,"Job Description
---------------



The [**TE-MSC-SMT** section](https://te-msc-group-webpage.web.cern.ch/smt-superconducting-magnet-technology) is responsible for advancing high-field magnet technolo…",[],[{'name': 'Entry'}],CAD Designer (TE-MSC-SMT-2025-39-GRAE),{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,cad-designer-te-msc-smt-2025-39-grae,
https://untalent.org/jobs/electro-mechanical-technician-te-mpe-mp-2025-38-grae,"Job Description
---------------



**Your responsibilities**

As an Electro-Mechanical Technician, you will join the [TE-MPE-MP section](https://mpe.web.cern.ch/magnet-protection-systems), which over…",[],[{'name': 'Entry'}],Electro-Mechanical Technician (TE-MPE-MP-2025-38-GRAE),{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,electro-mechanical-technician-te-mpe-mp-2025-38-grae,
https://untalent.org/jobs/software-engineer-in-distributed-systems-ep-adp-co-2025-37-grap,"Job Description
---------------



**Your responsibilities**

We are offering a position in the Rucio development team at CERN. Rucio is an open-source scientific data management system responsible t…",[],[{'name': 'Entry'}],Software Engineer in Distributed Systems (EP-ADP-CO-2025-37-GRAP),{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,software-engineer-in-distributed-systems-ep-adp-co-2025-37-grap,
https://untalent.org/jobs/r-d-software-developer-c-python-ep-sft-2025-45-grae,"Job Description
---------------



**Your responsibilities**

Are you software engineer interested in data science and physics, or a physicist or data scientist specialising in software development? …",[],[{'name': 'Entry'}],R&D Software Developer C++/Python (EP-SFT-2025-45-GRAE),{'name': 'European Organization for Nuclear Research'},"[{'name': 'Geneva', 'latitude': 46.2017559, 'longitude': 6.1466014}]",,r-d-software-developer-c-python-ep-sft-2025-45-grae,
